bin_end,rows,step_min,step_max,code_accuracy,code_mean_absolute_bin_error,code_mean_squared_bin_error,code_off_by_one_accuracy,code_ordinal_loss,code_prediction_entropy,code_prediction_high_boundary_fraction,code_prediction_low_boundary_fraction,code_target_high_boundary_fraction,code_target_low_boundary_fraction,code_valid_count,committed_logical_index,cuda_peak_gib,diagnostic_old_behavioral,diagnostic_old_behavioral_direction,diagnostic_old_behavioral_operator,diagnostic_old_behavioral_operator_actual,diagnostic_old_behavioral_scale,diagnostic_old_direction_contrastive_diagonal_minus_hardest_negative_mean,diagnostic_old_direction_contrastive_diagonal_similarity_mean,diagnostic_old_direction_contrastive_eligible_fraction,diagnostic_old_direction_contrastive_eligible_samples,diagnostic_old_direction_contrastive_group_count,diagnostic_old_direction_contrastive_group_size_max,diagnostic_old_direction_contrastive_group_size_median,diagnostic_old_direction_contrastive_group_size_min,diagnostic_old_direction_contrastive_loss,diagnostic_old_direction_contrastive_offdiagonal_similarity_mean,diagnostic_old_direction_contrastive_top1_accuracy,diagnostic_old_latent_anticollapse_loss,diagnostic_old_latent_cross_active_fraction,diagnostic_old_latent_cross_std_median,diagnostic_old_latent_cross_std_min,diagnostic_old_latent_cross_std_p10,diagnostic_old_latent_interaction_rms_ratio,diagnostic_old_latent_rms,diagnostic_old_latent_within_active_fraction,diagnostic_old_latent_within_std_median,diagnostic_old_latent_within_std_min,diagnostic_old_latent_within_std_p10,diagnostic_old_legacy_task_loss,diagnostic_old_structural,diagnostic_old_structural_direction,diagnostic_old_structural_reconstruction,diagnostic_old_structural_relational,diagnostic_old_structural_scale,elapsed_seconds,gptq_tokenizer_seconds,grad_norm_pre_clip,hard_decode_raw_nrmse,learning_rate,loss,scale_accuracy,scale_mean_absolute_bin_error,scale_mean_squared_bin_error,scale_off_by_one_accuracy,scale_ordinal_loss,scale_prediction_entropy,scale_prediction_high_boundary_fraction,scale_prediction_low_boundary_fraction,scale_target_high_boundary_fraction,scale_target_low_boundary_fraction,scale_valid_count,step,steps_per_second,teacher_binned_scale_calibration_operator_metric,teacher_binned_scale_heldout_operator_metric,teacher_binned_scale_operator_metric,teacher_binned_scale_raw_nrmse,teacher_continuous_scale_calibration_operator_metric,teacher_continuous_scale_heldout_operator_metric,teacher_continuous_scale_operator_metric,teacher_continuous_scale_raw_nrmse,teacher_scale_binning_relative_error_p50,teacher_scale_binning_relative_error_p99,teacher_scale_log2_max,teacher_scale_log2_min,contrastive_chance_top1,contrastive_top1_advantage,latent_interaction_rms_estimate,scale_loss_fraction,operator_over_teacher_floor,behavioral_direction_alignment,structural_direction_alignment,local_steps_per_second,complete
66000,100,65010,66000,0.178046815097332,1.8598675727844238,5.825314283370972,0.491937592625618,0.0765385776758194,0.7168111205101013,0.0005292784480843693,0.0001431308701285161,0.00778898736461997,0.0061508656945079565,1.0,2096160.0,13.846033573150635,8.856861114501953,0.667054295539856,0.0,0.019683697260916233,0.8138506412506104,0.21620290726423264,0.22635728120803833,0.625,20.0,8.0,4.0,2.0,2.0,0.5116453468799591,0.004469443811103702,0.7841615080833435,0.0,0.0,0.46403375267982483,0.26606485247612,0.3498045653104782,0.46652737259864807,3.27077853679657,0.0,0.4493511766195297,0.31110891699790955,0.3298055827617645,18.522462844848633,9.557202339172363,0.7689914107322693,0.0,0.0,0.8808867633342743,38765.76363147609,0.02162676164880395,0.03128395229578018,0.9221196472644806,5e-05,0.0781412422657013,0.08305921405553818,4.571847677230835,41.77617645263672,0.24171055108308792,0.0015716470079496503,0.3629085123538971,0.0,0.0,0.0,0.0,1.0,65505.0,1.6897642099187924,0.0011097310343757272,0.0013921853969804943,0.0012577316956594586,0.16448905318975449,0.001063068921212107,0.0013451754348352551,0.001215810771100223,0.16424089670181274,0.008144095074385405,0.01614068355411291,-3.1147576570510864,-9.44601583480835,0.39009661835748793,0.3849206306631603,1.54043405610728,0.0208919693428253,16.29535149716188,0.33294570446014404,0.2310085892677307,1.8590055880831287,True
67000,100,66010,67000,0.17661339789628983,1.8669820427894592,5.83516001701355,0.48950736224651337,0.07657809555530548,0.7183886170387268,0.00036646264197770506,8.38160231069196e-05,0.007761002751067281,0.006105955922976136,1.0,2128160.0,13.846033573150635,9.364438533782959,0.637451708316803,0.0,0.019875877536833286,0.8631337285041809,0.22774972021579742,0.2331380918622017,0.625,20.0,8.0,4.0,2.0,2.0,0.45498132705688477,0.004022115492261946,0.7777777910232544,0.0,0.0,0.4607876092195511,0.25033339858055115,0.33954793214797974,0.46427007019519806,3.286850333213806,0.0,0.448522225022316,0.31053997576236725,0.32674001157283783,18.99547576904297,9.696744918823242,0.7769384980201721,0.0,0.0,0.8944604992866516,39328.804036826594,0.021385900443419814,0.0305275684222579,0.9245190024375916,5e-05,0.0782277062535286,0.0823272168636322,4.608551025390625,42.75958061218262,0.24190181493759155,0.0016395692364312708,0.3642655462026596,0.0,0.0,0.0,0.0,1.0,66505.0,1.6909920486047674,0.0011389681603759527,0.0014121981803327799,0.0012882997980341315,0.16405373811721802,0.0010814672568812966,0.001362997223623097,0.0012415996170602739,0.16380620747804642,0.008173581212759018,0.01614398881793022,-3.177105188369751,-9.500157356262207,0.4,0.375,1.5331196751418545,0.020891000572900376,17.117152736028807,0.362548291683197,0.22306150197982788,1.8637714796409466,True
68000,100,67010,68000,0.17609348893165588,1.8729609847068787,5.891451120376587,0.4887850731611252,0.07720603793859482,0.7205586135387421,0.0002594493853393942,8.376470213988796e-05,0.007817234843969345,0.006315590813755989,1.0,2160160.0,13.846033573150635,8.845796585083008,0.6527698040008545,0.0,0.021060828119516373,0.816877543926239,0.2252030298113823,0.23990623652935028,0.625,20.0,8.0,4.0,2.0,2.0,0.4961720257997513,0.0035748942755162716,0.7836257517337799,0.0,0.0,0.47168511152267456,0.2604489028453827,0.3346147835254669,0.4706946313381195,3.2953848838806152,0.0,0.4418296366930008,0.3049330562353134,0.3235059380531311,18.390729904174805,9.567214965820312,0.7768608033657074,0.0,0.0,0.8822186589241028,39899.67446404393,0.021162329241633415,0.025618678890168667,0.9286436438560486,5e-05,0.0788494199514389,0.08170345425605774,4.645378351211548,44.054466247558594,0.24005663394927979,0.0016758667188696563,0.36711540818214417,0.0,0.0,0.0,0.0,1.0,67505.0,1.6918423518887469,0.0011423801770433784,0.0014054377097636461,0.0012929204967804253,0.16394423693418503,0.0010964075336232781,0.0013513574376702309,0.0012414015363901854,0.1636795550584793,0.008169759530574083,0.01614303980022669,-3.0923718214035034,-9.7293701171875,0.3888888888888889,0.3888889021343655,1.559014210386497,0.021567222200551357,16.82018091206288,0.3472301959991455,0.2231391966342926,1.8831053764492616,True
69000,100,68010,69000,0.17701879143714905,1.8774548172950745,5.915109157562256,0.4874390512704849,0.07752347365021706,0.7198966443538666,0.0005650048842653632,0.00018388887838227674,0.007933198474347591,0.006433550035580993,1.0,2192160.0,13.846033573150635,8.550997734069824,0.6401646435260773,0.0,0.020697731524705887,0.7897590696811676,0.29323627054691315,0.3040502071380615,0.65625,21.0,8.0,4.0,2.0,2.0,0.46845556795597076,0.004567669937387109,0.7999999523162842,0.0,0.0,0.4760173559188843,0.26788628101348877,0.34974220395088196,0.47442634403705597,3.3179222345352173,0.0,0.4467581957578659,0.3041751831769943,0.32606618106365204,17.753917694091797,9.233922481536865,0.7391174137592316,0.0,0.0,0.8474316596984863,40467.37505032355,0.021801457973197103,0.028241422958672047,0.9035824239253998,5e-05,0.07926131784915924,0.08554687723517418,4.63128399848938,43.1844425201416,0.254049152135849,0.0016773102688603103,0.35885317623615265,0.0,0.0,0.0,0.0,1.0,68505.0,1.6923279765128343,0.0011810174328275025,0.0014300884795375168,0.0013159493682906032,0.16308129578828812,0.0011354053276591003,0.0013885349035263062,0.0012724217376671731,0.16282058507204056,0.008141938596963882,0.016141347587108612,-3.1242793798446655,-9.858727931976318,0.38095238095238093,0.4045454659245231,1.5793709209963467,0.021365768899161926,16.023793824775247,0.35983535647392273,0.26088258624076843,1.8481202763542166,True
70000,100,69010,70000,0.17631201446056366,1.8773291110992432,5.909579277038574,0.48773540556430817,0.07730768620967865,0.7204088270664215,0.0005889805033802986,0.00024520386796211824,0.007900172844529152,0.006423601880669594,1.0,2224160.0,13.846033573150635,8.47146463394165,0.6309686899185181,0.0,0.02049789298325777,0.7818269431591034,0.3080513924360275,0.3199060559272766,0.65625,21.0,8.0,4.0,2.0,2.0,0.44380128383636475,0.003943136194720864,0.7886905074119568,0.0,0.0,0.4752103388309479,0.27005845308303833,0.347786083817482,0.47387053072452545,3.3479422330856323,0.0,0.44421836733818054,0.3072568029165268,0.3311620354652405,17.55666732788086,9.040704250335693,0.7348758578300476,0.0,0.0,0.8269908428192139,41123.90130607574,0.021231725811958313,0.029875710606575012,0.9041201174259186,5e-05,0.07908037677407265,0.08429877832531929,4.579873323440552,43.26851272583008,0.2545188218355179,0.001667230506427586,0.35530950129032135,0.0,0.0,0.0,0.0,1.0,69505.0,1.6901434428447435,0.0011797246406786144,0.0014172333758324385,0.0012984673376195133,0.16235597431659698,0.001130867109168321,0.00137492356589064,0.0012595168082043529,0.1621059700846672,0.008152590598911047,0.016140797175467014,-3.088063359260559,-9.812296867370605,0.38278388278388276,0.3956521946450938,1.589132383559381,0.02148628595843309,15.665791038486343,0.36903131008148193,0.2651241421699524,1.8328141672358882,True
71000,100,70010,71000,0.1748306155204773,1.8881389498710632,5.949333906173706,0.48477356135845184,0.07796068117022514,0.7212240397930145,0.0004186196601949632,0.00012159003017586656,0.007881634403020144,0.00638788309879601,1.0,2256160.0,13.846033573150635,8.505565643310547,0.6489189863204956,0.0,0.020954293198883533,0.7865571081638336,0.2671538442373276,0.2762652784585953,0.65625,21.0,8.0,4.0,2.0,2.0,0.44663897156715393,0.004507167497649789,0.8095238208770752,0.0,0.0,0.46955396234989166,0.27097709476947784,0.3541015088558197,0.4746294468641281,3.3550078868865967,0.0,0.4455249160528183,0.31210556626319885,0.33038753271102905,17.40779972076416,9.017310619354248,0.7620834410190582,0.0,0.0,0.8153770565986633,41768.52817712864,0.02135079400613904,0.028807559981942177,0.9069911241531372,5e-05,0.07964832335710526,0.08424611017107964,4.549541473388672,42.7271671295166,0.2413707599043846,0.0016928749391809106,0.3626285791397095,0.0,0.0,0.0,0.0,1.0,70505.0,1.6881510447548234,0.0011900198878720403,0.0014180626021698117,0.0013067246763966978,0.1620049998164177,0.0011399021605029702,0.0013768327189609408,0.001260773919057101,0.1616804152727127,0.008166773244738579,0.016140000894665718,-3.030651092529297,-9.822007179260254,0.3888888888888889,0.40909096327694977,1.5985843299689435,0.02138490543761426,16.31015306743319,0.3510810136795044,0.23791655898094177,1.8381861112151507,True
72000,100,71010,72000,0.1748044341802597,1.8919786214828491,5.962216138839722,0.4832453280687332,0.07807807624340057,0.7206641733646393,0.00027502066222950816,9.455902181798592e-05,0.007915720343589783,0.006340984022244811,1.0,2288160.0,13.846033573150635,8.47545051574707,0.649028867483139,0.0,0.02090132888406515,0.7878088355064392,0.2557978928089142,0.27850571274757385,0.65625,21.0,8.0,4.0,2.0,2.0,0.4745027869939804,0.003231295384466648,0.7894737124443054,0.0,0.0,0.4789332449436188,0.28476621210575104,0.35501979291439056,0.4808702766895294,3.3440847396850586,0.0,0.45570388436317444,0.3145616799592972,0.3382834196090698,17.687822341918945,9.319249153137207,0.7699283957481384,0.0,0.0,0.8523374795913696,42388.994057833916,0.021174352383241057,0.024192290380597115,0.9105662107467651,5e-05,0.07952680438756943,0.08322011306881905,4.59578800201416,42.05434989929199,0.24362894147634506,0.0016356345149688423,0.36546701192855835,0.0,0.0,0.0,0.0,1.0,71505.0,1.6869061454557182,0.0011869121226482093,0.0014247031067498028,0.0013174701598472893,0.16352955996990204,0.0011416565394029021,0.001387333672028035,0.0012798220850527287,0.16323675960302353,0.008138997945934534,0.016138114035129547,-3.1426801681518555,-9.851129531860352,0.39009661835748793,0.3999999713897705,1.6075621687802837,0.021415885915115142,16.340106959850523,0.35097113251686096,0.23007160425186157,1.8422346713009978,True
73000,100,72010,73000,0.17761054635047913,1.8636006712913513,5.832966089248657,0.490761861205101,0.07633485272526741,0.7182901203632355,0.0003840351273538545,0.00015015535609563813,0.007875850424170494,0.006266604410484433,1.0,2320160.0,13.846033573150635,8.25878381729126,0.641030341386795,0.0,0.019939889200031757,0.7619321048259735,0.23946821689605713,0.2526027262210846,0.625,20.0,8.0,4.0,2.0,2.0,0.4866156429052353,0.003195247147232294,0.7894737124443054,0.0,0.0,0.47792741656303406,0.2991460710763931,0.3513699471950531,0.478513240814209,3.35651957988739,0.0,0.4503912031650543,0.3138096183538437,0.329835906624794,17.205199241638184,8.945260524749756,0.7522796094417572,0.0,0.0,0.8181061446666718,42962.6900634116,0.021069207694381475,0.02973278984427452,0.9213496148586273,5e-05,0.07804680615663528,0.08417655900120735,4.676094055175781,44.124019622802734,0.24672788381576538,0.0016832795226946473,0.36637134850025177,0.0,0.0,0.0,0.0,1.0,72505.0,1.6876270981655075,0.0011565211461856961,0.00140078499680385,0.0012921973830088973,0.16387127339839935,0.0011118616675958037,0.0013684021541848779,0.0012560085160657763,0.16358335316181183,0.008151776157319546,0.016138587146997452,-3.051654577255249,-9.230995178222656,0.39009661835748793,0.3900966210929668,1.5998661766652376,0.02184221024146122,16.25408365685631,0.35896965861320496,0.2477203905582428,1.8336139539330516,True
74000,100,73010,74000,0.1789247915148735,1.8645609021186829,5.848857402801514,0.4915260225534439,0.07691566273570061,0.7180274724960327,0.0004569997690850869,0.00016688126197550446,0.007835691794753075,0.006260819500312209,1.0,2352160.0,13.846033573150635,8.256640434265137,0.6514600217342377,0.0,0.019008055329322815,0.7574270963668823,0.24819476157426834,0.261935219168663,0.625,20.0,8.0,4.0,2.0,2.0,0.47346292436122894,0.0038256754633039236,0.7777777910232544,0.0,0.0,0.47308605909347534,0.27386605739593506,0.33139224350452423,0.4734000414609909,3.3845925331115723,0.0,0.446456715464592,0.3100415915250778,0.3295832574367523,17.021682739257812,8.890260696411133,0.7472826242446899,0.0,0.0,0.8170629739761353,43526.18610624899,0.021152737783268094,0.03270741552114487,0.924669623374939,5e-05,0.0784699060022831,0.08503280952572823,4.581974983215332,43.025930404663086,0.2498139888048172,0.0016442766063846648,0.3671872764825821,0.0,0.0,0.0,0.0,1.0,73505.0,1.6887535191367586,0.0011566830798983574,0.0013964077224954963,0.0012897917767986655,0.16402845084667206,0.001109285221900791,0.0013620947138406336,0.0012519966694526374,0.1638054996728897,0.008113857358694077,0.01613667793571949,-3.0705565214157104,-9.243775367736816,0.3888888888888889,0.40000001192092893,1.6013755436291177,0.021192630594327102,16.197902772760685,0.34853997826576233,0.25271737575531006,1.8266319852113457,True
75000,100,74010,75000,0.17673564702272415,1.8765887022018433,5.891214847564697,0.4884985238313675,0.07723405584692955,0.7189538180828094,0.00045359924843069166,0.00012299001537030563,0.007877962198108435,0.006248896708711982,1.0,2384160.0,13.846033573150635,8.081362247467041,0.6486538946628571,0.0,0.019663852639496326,0.7406269609928131,0.23107006400823593,0.24473094940185547,0.625,20.0,8.0,4.0,2.0,2.0,0.4816967397928238,0.003972631646320224,0.7894737124443054,0.0,0.0,0.46871063113212585,0.2613692879676819,0.3373052179813385,0.47044385969638824,3.4176653623580933,0.0,0.4480540007352829,0.313748300075531,0.3315265625715256,16.972054481506348,8.876058578491211,0.7572382390499115,0.0,0.0,0.8081977367401123,44091.261570395436,0.02152757695876062,0.03290668502449989,0.9167934358119965,5e-05,0.07880687341094017,0.08437500149011612,4.5724265575408936,41.029823303222656,0.24833902716636658,0.0016161290695890784,0.3653355836868286,0.0,0.0,0.0,0.0,1.0,74505.0,1.6897920682313656,0.0011491067125461996,0.0014164010062813759,0.0013010543771088123,0.16398856043815613,0.001105880073737353,0.0013776333653368056,0.0012638649786822498,0.16369983553886414,0.008146658074110746,0.01613995060324669,-2.994714617729187,-9.236328601837158,0.391304347826087,0.38888887233204317,1.6029245364286204,0.02066331173099345,16.416359005095543,0.35134610533714294,0.2427617609500885,1.8439705686758345,True
76000,100,75010,76000,0.17623447626829147,1.8761082291603088,5.876025676727295,0.4874231368303299,0.07694852724671364,0.7193082273006439,0.0004024219233542681,0.00012689815775956959,0.007913519628345966,0.00625239685177803,1.0,2416160.0,13.846033573150635,8.144350528717041,0.6362062990665436,0.0,0.02032754383981228,0.7553153932094574,0.24211753904819489,0.2567753195762634,0.625,20.0,8.0,4.0,2.0,2.0,0.4727810472249985,0.003989757504314184,0.7894737124443054,0.0,0.0,0.460930734872818,0.25235597789287567,0.33552221953868866,0.4641219973564148,3.4387468099594116,0.0,0.43661922216415405,0.3100763410329819,0.328356072306633,16.89617919921875,8.778765201568604,0.7429766058921814,0.0,0.0,0.7984125912189484,44662.81635946967,0.02148741390556097,0.028781067579984665,0.9179240763187408,5e-05,0.07838087156414986,0.08339843899011612,4.4851908683776855,40.209821701049805,0.2448529452085495,0.0015539824380539358,0.36684446036815643,0.0,0.0,0.0,0.0,1.0,75505.0,1.6905769303394762,0.001161786261945963,0.0014195386902429163,0.0013135009794496,0.16377316415309906,0.0011233197874389589,0.0013832573895342648,0.0012728775036521256,0.16352085769176483,0.008160024415701628,0.016137457452714443,-3.0345386266708374,-9.260753154754639,0.3956521739130435,0.40000001192092893,1.5942559987146723,0.020602464390787965,16.387413151689046,0.3637937009334564,0.2570233941078186,1.8333253747150051,True
77000,100,76010,77000,0.17852053046226501,1.8530051708221436,5.78298544883728,0.49357928335666656,0.07576607540249825,0.7161944508552551,0.00041056956979446113,0.00019332552619744092,0.007795744808390737,0.00626131403259933,1.0,2448160.0,13.846033573150635,8.869050979614258,0.6704841256141663,0.0,0.020717144012451172,0.8225163519382477,0.24446306377649307,0.2525196298956871,0.65625,21.0,8.0,4.0,2.0,2.0,0.4735330790281296,0.004224912961944938,0.7687166035175323,0.0,0.0,0.4600460082292557,0.2670811414718628,0.3389051854610443,0.455098420381546,3.4425686597824097,0.0,0.4367445409297943,0.29913410544395447,0.3219945877790451,18.351866722106934,9.366631984710693,0.7619853913784027,0.0,0.0,0.8589659035205841,45231.65916936775,0.021404665894806385,0.029548724181950092,0.9230375587940216,5e-05,0.07718605920672417,0.08477393537759781,4.471613168716431,40.190656661987305,0.2498471364378929,0.0015540200984105468,0.36524254083633423,0.0,0.0,0.0,0.0,1.0,76505.0,1.6914190058472172,0.0011868979781866074,0.0015054659452289343,0.0013661178527399898,0.16339775174856186,0.00115375587483868,0.001467214955482632,0.001325884775724262,0.1631319299340248,0.008130122907459736,0.01614071149379015,-3.392012596130371,-9.354241847991943,0.4,0.36363640969449823,1.5779314590069795,0.020200901570292626,15.825709427339962,0.32951587438583374,0.2380146086215973,1.839696616056475,True
78000,100,77010,78000,0.17925623059272766,1.853685736656189,5.7808918952941895,0.494354784488678,0.07603705674409866,0.714889407157898,0.000602124520810321,0.0002724181395024061,0.007829435169696808,0.00626731850206852,1.0,2480160.0,13.846033573150635,8.660991668701172,0.6536311209201813,0.0,0.020219421945512295,0.8037066459655762,0.252003975212574,0.2629719227552414,0.640625,20.5,8.0,4.0,2.0,2.0,0.46129317581653595,0.00363278784789145,0.7687166035175323,0.0,0.0,0.4623391181230545,0.2600961774587631,0.3278662860393524,0.4572007954120636,3.4741642475128174,0.0,0.4378111958503723,0.30391792953014374,0.3251058757305145,17.95164966583252,9.319233894348145,0.7575805187225342,0.0,0.0,0.8545553386211395,45794.18799148663,0.021342484513297677,0.03174126148223877,0.9202515184879303,5e-05,0.07743699103593826,0.08727144449949265,4.449169635772705,40.00800895690918,0.2575714737176895,0.00154589005978778,0.3665248900651932,0.0,0.0,0.0,0.0,1.0,77505.0,1.692463680585782,0.0011757598258554935,0.0014902285765856504,0.0013466196251101792,0.16366901993751526,0.0011376372422091663,0.0014610980288125575,0.0013158601941540837,0.163398377597332,0.008155357092618942,0.01614377647638321,-3.4072492122650146,-9.580935001373291,0.4,0.3684210510630357,1.5919258123287392,0.020155418398665872,15.14669486349427,0.3463688790798187,0.24241948127746582,1.863169591821178,True
79000,100,78010,79000,0.17818981409072876,1.8602511882781982,5.79911470413208,0.49192504584789276,0.07604028284549713,0.7178571224212646,0.00038156789378263056,0.00012955384590895846,0.007846185471862555,0.006258461158722639,1.0,2512160.0,13.846033573150635,8.485897541046143,0.659302830696106,0.0,0.020684802904725075,0.7826206386089325,0.24945808202028275,0.26206551492214203,0.625,20.0,8.0,4.0,2.0,2.0,0.4748944193124771,0.004057754063978791,0.782608687877655,0.0,0.0,0.4597741812467575,0.2541085332632065,0.3191838264465332,0.4556872248649597,3.4913769960403442,0.0,0.43436001241207123,0.3026690036058426,0.32511261105537415,17.931726455688477,9.299947261810303,0.7641636729240417,0.0,0.0,0.8523674607276917,46356.841417256044,0.02166514517739415,0.032414939254522324,0.9307383596897125,5e-05,0.07772646844387054,0.08560505136847496,4.445450305938721,40.41843605041504,0.24885720759630203,0.0015523391193710268,0.36515145003795624,0.0,0.0,0.0,0.0,1.0,78505.0,1.6934999084381208,0.0011906206491403282,0.0015093982219696045,0.001360156573355198,0.1639929860830307,0.0011548650218173862,0.0014789765700697899,0.0013290127972140908,0.16374322772026062,0.00815084483474493,0.016133906319737434,-3.2691383361816406,-9.561496257781982,0.4,0.38461539607781625,1.5972920041108338,0.020144566352482705,15.923557078639845,0.34069716930389404,0.23583632707595825,1.8530694412924986,True
80000,100,79010,80000,0.17706095427274704,1.8591272234916687,5.786320686340332,0.4907328635454178,0.07603645324707031,0.7168688178062439,0.00040424206235911697,0.00012801169214071706,0.007810268783941865,0.006221095798537135,1.0,2544160.0,13.846033573150635,8.533738136291504,0.6434545814990997,0.0,0.020497013814747334,0.7863299548625946,0.25195247679948807,0.25175078958272934,0.65625,21.0,8.0,4.0,2.0,2.0,0.4493599236011505,0.003680482506752014,0.7669683396816254,0.0,0.0,0.4634544551372528,0.2484348714351654,0.3268790990114212,0.45948128402233124,3.4960994720458984,0.0,0.4360193610191345,0.30661705136299133,0.32867787778377533,17.78997039794922,9.269394397735596,0.7683486938476562,0.0,0.0,0.8514983057975769,46923.66631583078,0.0213438558857888,0.029250003397464752,0.9339887797832489,5e-05,0.07744134217500687,0.08626994490623474,4.4355199337005615,39.389163970947266,0.2547309845685959,0.001543535792734474,0.3664521127939224,0.0,0.0,0.0,0.0,1.0,79505.0,1.694340865316637,0.001205413427669555,0.0015101718017831445,0.0013685408048331738,0.16436299681663513,0.0011709288228303194,0.0014753025025129318,0.0013353833928704262,0.1640424206852913,0.008146292064338923,0.01613832265138626,-3.239814519882202,-9.547476291656494,0.40454545454545454,0.36363640969449823,1.6116510777535638,0.02076045559661299,15.932459182610494,0.35654541850090027,0.23165130615234375,1.874270383191627,True
81000,100,80010,81000,0.17719608545303345,1.8607308864593506,5.816007137298584,0.49209026992321014,0.07625473290681839,0.7177973091602325,0.0003934550186386332,0.000159492738021072,0.007833476644009352,0.006202259100973606,1.0,2576160.0,13.846033573150635,8.452202320098877,0.6458694338798523,0.0,0.019241636618971825,0.7744122445583344,0.26518701016902924,0.27283579111099243,0.640625,20.5,8.0,4.0,2.0,2.0,0.4458383172750473,0.0036194680724292994,0.7801932394504547,0.0,0.0,0.46146973967552185,0.2411646917462349,0.32472941279411316,0.46390390396118164,3.4804660081863403,0.0,0.43178223073482513,0.31089814007282257,0.32919321954250336,17.408873558044434,9.064530372619629,0.7612239122390747,0.0,0.0,0.8310798406600952,47504.528964303434,0.02129405504092574,0.028061870485544205,0.9062564969062805,5e-05,0.07794834673404694,0.08287985995411873,4.660112619400024,43.80504608154297,0.24727393686771393,0.0016597104258835316,0.3733931928873062,0.0,0.0,0.0,0.0,1.0,80505.0,1.6946805223297252,0.0010759112192317843,0.0013241996639408171,0.0012045399053022265,0.16321979463100433,0.0010360791347920895,0.0012850085040554404,0.0011648373329080641,0.16295889019966125,0.008164952043443918,0.01614298950880766,-3.0043768882751465,-9.509260177612305,0.3956521739130435,0.38095239088648847,1.613236797122724,0.021472363941116866,15.996987930757394,0.3541305661201477,0.2387760877609253,1.8592563747117037,True
82000,100,81010,82000,0.1812478005886078,1.8493520617485046,5.778915643692017,0.4975932687520981,0.0759710855782032,0.716552197933197,0.0005378017958719283,0.0002615650155348703,0.007921623531728983,0.0060996918473392725,1.0,2608160.0,13.846033573150635,8.352610111236572,0.6482042670249939,0.0,0.01838683243840933,0.7690203487873077,0.2837548851966858,0.29008907079696655,0.625,20.0,8.0,4.0,2.0,2.0,0.4564870148897171,0.003452929435297847,0.782608687877655,0.0,0.0,0.46435150504112244,0.24369042366743088,0.3165164738893509,0.46124112606048584,3.511232852935791,0.0,0.42884618043899536,0.31862083077430725,0.336901992559433,17.286677360534668,8.973305702209473,0.7553123235702515,0.0,0.0,0.8207475543022156,48060.49980018707,0.021494209533557296,0.03151022270321846,0.895163506269455,5e-05,0.07758152112364769,0.08560135960578918,4.620595455169678,44.14029121398926,0.2510475218296051,0.0016876932932063937,0.3727056682109833,0.0,0.0,0.0,0.0,1.0,81505.0,1.6958833207182082,0.0010632348130457103,0.0013001152547076344,0.0011874016490764916,0.16401560604572296,0.0010279229609295726,0.0012652750592678785,0.0011533090146258473,0.16373944282531738,0.008159126155078411,0.016143525950610638,-2.7788407802581787,-9.543553829193115,0.4,0.37797620750608896,1.626203694417672,0.02194454132759528,15.330677496467072,0.3517957329750061,0.24468767642974854,1.8345101734122287,True
83000,100,82010,83000,0.17970717698335648,1.852630853652954,5.830505132675171,0.494086816906929,0.07666753977537155,0.7154037356376648,0.0005708554235752672,0.0002430401582387276,0.007801060797646642,0.0061215057503432035,1.0,2640160.0,13.846033573150635,8.142410278320312,0.641600489616394,0.0,0.018642998300492764,0.7488175928592682,0.2683131694793701,0.2811324894428253,0.65625,21.0,8.0,4.0,2.0,2.0,0.42416588962078094,0.003331627114675939,0.7894737124443054,0.0,0.0,0.462859570980072,0.23958246409893036,0.32200828194618225,0.4610226899385452,3.555535912513733,0.0,0.4299105554819107,0.31913697719573975,0.3396233320236206,17.158802032470703,9.037541389465332,0.7583194971084595,0.0,0.0,0.8282575905323029,48627.98093407042,0.021867794217541814,0.032194267958402634,0.8965514004230499,5e-05,0.07817956805229187,0.08543882519006729,4.6287596225738525,43.717567443847656,0.25161410868167877,0.001653914398048073,0.3720068782567978,0.0,0.0,0.0,0.0,1.0,82505.0,1.6966393637996242,0.0010449958499521017,0.0012881995644420385,0.0011723152711056173,0.1646411269903183,0.001009581086691469,0.0012567205121740699,0.0011389929568395019,0.16434408724308014,0.008141436148434877,0.016139558516442776,-2.8203725814819336,-9.62897539138794,0.4090909090909091,0.37797620750608896,1.6399053845587837,0.021749746755057593,15.47770693699218,0.35839951038360596,0.24168050289154053,1.8425744721667057,True
